h2_ID,h2_RA,h2_DEC,h2_rGalac_kpc,h2_LHa_erg_s,h2_logLHa,h2_size_pc,h2_class,sc_ID,sc_RA,sc_DEC,separation_arcsec,sc_age_yr,sc_mass_Msun,sc_EBV,sc_class
2524,24.1813,15.7897,1.52546,2.47248e+37,37.3931,60.2828,3,895,24.1813,15.7899,0.862183,4e+06,615.5,0,2
2530,24.1628,15.7894,1.84777,1.53159e+37,37.1851,121,2,918,24.1632,15.7896,1.43386,5e+07,8354,0.31,4
2530,24.1628,15.7894,1.84777,1.53159e+37,37.1851,121,2,923,24.1626,15.7895,0.567482,3e+07,24540,0.08,2
2530,24.1628,15.7894,1.84777,1.53159e+37,37.1851,121,2,930,24.1621,15.7895,2.48908,9e+06,2012,0.35,4
2533,24.1658,15.7896,1.60339,3.41124e+37,37.5329,34.7508,1,920,24.1658,15.7895,0.178162,1e+06,3563,0.26,2
2534,24.1618,15.7895,2.04776,3.54692e+37,37.5499,269,3,796,24.1614,15.7909,5.17404,3e+06,1391,0.14,3
2534,24.1618,15.7895,2.04776,3.54692e+37,37.5499,269,3,797,24.1616,15.7907,4.60623,2e+06,1745,0.15,4
2534,24.1618,15.7895,2.04776,3.54692e+37,37.5499,269,3,800,24.1613,15.7909,5.46206,2e+06,8595,0.19,2
2534,24.1618,15.7895,2.04776,3.54692e+37,37.5499,269,3,801,24.1615,15.7907,4.77408,1e+06,11160,0.1,3
2534,24.1618,15.7895,2.04776,3.54692e+37,37.5499,269,3,824,24.1619,15.7908,4.73522,2e+06,4521,0.4,2
2534,24.1618,15.7895,2.04776,3.54692e+37,37.5499,269,3,835,24.1613,15.7907,4.70363,1e+07,18810,0.27,1
2534,24.1618,15.7895,2.04776,3.54692e+37,37.5499,269,3,861,24.1608,15.7902,4.44528,1e+06,619.6,0,4
2534,24.1618,15.7895,2.04776,3.54692e+37,37.5499,269,3,877,24.1612,15.7902,3.3129,1.5e+07,5395,0.28,2
2534,24.1618,15.7895,2.04776,3.54692e+37,37.5499,269,3,894,24.1614,15.7899,2.10728,6e+06,14670,0.19,1
2534,24.1618,15.7895,2.04776,3.54692e+37,37.5499,269,3,900,24.161,15.7899,3.17586,2e+08,3803,0,4
2534,24.1618,15.7895,2.04776,3.54692e+37,37.5499,269,3,918,24.1632,15.7896,4.58638,5e+07,8354,0.31,4
2534,24.1618,15.7895,2.04776,3.54692e+37,37.5499,269,3,923,24.1626,15.7895,2.67093,3e+07,24540,0.08,2
2534,24.1618,15.7895,2.04776,3.54692e+37,37.5499,269,3,930,24.1621,15.7895,0.731164,9e+06,2012,0.35,4
2534,24.1618,15.7895,2.04776,3.54692e+37,37.5499,269,3,959,24.1615,15.7888,2.7139,6e+06,286.4,0.03,4
2534,24.1618,15.7895,2.04776,3.54692e+37,37.5499,269,3,973,24.1619,15.7885,3.43821,1e+06,2897,0.06,4
2534,24.1618,15.7895,2.04776,3.54692e+37,37.5499,269,3,974,24.1617,15.7884,3.70927,9e+06,8331,0.05,3
2534,24.1618,15.7895,2.04776,3.54692e+37,37.5499,269,3,996,24.1617,15.7882,4.44869,4e+06,1946,0.3,4
2535,24.1532,15.7894,3.20724,1.39569e+37,37.1448,73.2804,4,938,24.1533,15.7893,0.39136,4e+07,8069,0.38,4
2537,24.1802,15.79,1.44103,2.17298e+37,37.3371,37.5023,3,903,24.1802,15.7898,0.446517,2e+06,2451,0.09,2
2538,24.1523,15.7894,3.39895,2.63766e+38,38.4212,41,2,922,24.1523,15.7895,0.311859,8e+06,6585,0.66,4
2538,24.1523,15.7894,3.39895,2.63766e+38,38.4212,41,2,926,24.1522,15.7895,0.343541,9e+06,659,0,4
2538,24.1523,15.7894,3.39895,2.63766e+38,38.4212,41,2,927,24.1522,15.7894,0.318884,1e+06,5379,0.14,2
2538,24.1523,15.7894,3.39895,2.63766e+38,38.4212,41,2,928,24.1523,15.7893,0.428718,1e+06,5711,0.13,3
2544,24.177,15.7902,1.19923,7.20737e+37,37.8578,34.3572,1,886,24.177,15.7901,0.395932,4e+06,1692,0.23,3
2544,24.177,15.7902,1.19923,7.20737e+37,37.8578,34.3572,1,887,24.177,15.79,0.48619,4e+06,2141,0.31,3
2550,24.183,15.7904,1.83629,4.96005e+37,37.6955,61,2,855,24.1829,15.7904,0.371154,3e+06,729.8,0.02,2
2550,24.183,15.7904,1.83629,4.96005e+37,37.6955,61,2,856,24.183,15.7903,0.418527,3e+06,744.8,0.04,3
2551,24.1798,15.7904,1.57946,1.73456e+37,37.2392,54.1112,4,862,24.1801,15.7903,1.00388,1e+08,11790,0.29,2
2552,24.1744,15.7904,1.13665,5.18151e+37,37.7145,54,3,844,24.1743,15.7906,0.68984,8e+07,3859,0,4
2559,24.1503,15.7899,3.71255,2.35947e+37,37.3728,106,2,860,24.1501,15.7903,1.31681,2e+07,6008,0.15,1
2559,24.1503,15.7899,3.71255,2.35947e+37,37.3728,106,2,937,24.1504,15.7894,2.1224,9e+06,1077,0.24,4
2565,24.1813,15.7907,1.73741,2.31093e+37,37.3638,59.5014,3,826,24.1813,15.7907,0.160828,1e+08,113500,0.44,1
2567,24.1683,15.7905,1.54126,3.15269e+37,37.4987,39.0387,3,849,24.1682,15.7904,0.548538,9e+06,6404,0.67,4
2567,24.1683,15.7905,1.54126,3.15269e+37,37.4987,39.0387,3,850,24.1683,15.7904,0.198621,9e+06,4768,0.44,4
2567,24.1683,15.7905,1.54126,3.15269e+37,37.4987,39.0387,3,851,24.1683,15.7904,0.342467,1e+06,1926,0.02,2
2574,24.1609,15.7903,2.26191,1.2552e+38,38.0987,56,1,861,24.1608,15.7902,0.38157,1e+06,619.6,0,4
2576,24.1509,15.7902,3.6001,2.46374e+37,37.3916,132,1,818,24.1504,15.7907,2.25614,4e+06,4222,0.31,4
2576,24.1509,15.7902,3.6001,2.46374e+37,37.3916,132,1,848,24.1516,15.7905,2.52675,2e+06,2522,0.17,1
2576,24.1509,15.7902,3.6001,2.46374e+37,37.3916,132,1,860,24.1501,15.7903,2.58122,2e+07,6008,0.15,1
2577,24.1759,15.7909,1.27037,2.3097e+37,37.3636,85.8744,3,806,24.1757,15.791,0.967081,3e+07,3644,0.24,4
2577,24.1759,15.7909,1.27037,2.3097e+37,37.3636,85.8744,3,813,24.1761,15.7909,0.45099,2e+06,886.6,0.24,3
2577,24.1759,15.7909,1.27037,2.3097e+37,37.3636,85.8744,3,843,24.1759,15.7906,0.934218,9e+06,1478,0.24,4
2578,24.1586,15.7905,2.55028,5.89074e+36,36.7702,90,3,868,24.1587,15.7903,0.751062,7e+06,480.6,0,1
2584,24.1504,15.7904,3.77746,1.05476e+37,37.0232,69.1522,2,818,24.1504,15.7907,1.0708,4e+06,4222,0.31,4
2584,24.1504,15.7904,3.77746,1.05476e+37,37.0232,69.1522,2,819,24.1502,15.7908,1.42114,2e+06,693,0.07,2
2584,24.1504,15.7904,3.77746,1.05476e+37,37.0232,69.1522,2,860,24.1501,15.7903,1.12443,2e+07,6008,0.15,1
2585,24.1615,15.7908,2.17817,1.85597e+38,38.2686,38.5126,1,796,24.1614,15.7909,0.401347,3e+06,1391,0.14,3
2585,24.1615,15.7908,2.17817,1.85597e+38,38.2686,38.5126,1,797,24.1616,15.7907,0.27756,2e+06,1745,0.15,4
2585,24.1615,15.7908,2.17817,1.85597e+38,38.2686,38.5126,1,801,24.1615,15.7907,0.28685,1e+06,11160,0.1,3
2586,24.1516,15.7905,3.50703,6.65089e+37,37.8229,42.4549,1,834,24.1515,15.7907,0.729127,4e+07,4831,0.33,4
2586,24.1516,15.7905,3.50703,6.65089e+37,37.8229,42.4549,1,848,24.1516,15.7905,0.342839,2e+06,2522,0.17,1
2595,24.1532,15.7907,3.32424,nan,nan,76,4,831,24.1532,15.7907,0.221874,9e+06,796,0.12,4
2603,24.161,15.7911,2.35588,1.45919e+38,38.1641,72.4487,2,798,24.1613,15.791,0.996226,3e+06,1804,0.11,4
2603,24.161,15.7911,2.35588,1.45919e+38,38.1641,72.4487,2,799,24.1613,15.791,1.15946,3e+06,2168,0.12,4
2603,24.161,15.7911,2.35588,1.45919e+38,38.1641,72.4487,2,800,24.1613,15.7909,1.22373,2e+06,8595,0.19,2
2603,24.161,15.7911,2.35588,1.45919e+38,38.1641,72.4487,2,803,24.161,15.791,0.158878,1e+06,2318,0.27,4
2603,24.161,15.7911,2.35588,1.45919e+38,38.1641,72.4487,2,804,24.161,15.791,0.256271,2e+06,1609,0.28,3
2603,24.161,15.7911,2.35588,1.45919e+38,38.1641,72.4487,2,810,24.161,15.7909,0.531739,3e+06,2771,0.18,3
2603,24.161,15.7911,2.35588,1.45919e+38,38.1641,72.4487,2,822,24.1608,15.7908,1.21581,1e+06,9228,0.24,1
2603,24.161,15.7911,2.35588,1.45919e+38,38.1641,72.4487,2,823,24.1608,15.7907,1.40152,1.5e+07,3664,0.16,4
2607,24.1631,15.7912,1.96839,3.48578e+37,37.5423,98,2,778,24.1629,15.7914,0.951308,1e+08,6679,0.12,2
2610,24.1768,15.7916,1.44535,5.22947e+37,37.7185,50,1,763,24.1767,15.7918,0.553902,9e+06,1288,0.03,4
2610,24.1768,15.7916,1.44535,5.22947e+37,37.7185,50,1,770,24.1767,15.7917,0.287852,2e+08,7840,0,1
2612,24.151,15.7911,3.69131,3.85554e+37,37.5861,105,2,777,24.1506,15.7914,1.77768,4e+06,1821,0.19,3
2612,24.151,15.7911,3.69131,3.85554e+37,37.5861,105,2,779,24.1508,15.7914,1.12238,3e+06,2980,0.34,4
2612,24.151,15.7911,3.69131,3.85554e+37,37.5861,105,2,809,24.1504,15.7911,2.08821,1e+06,1181,0.14,4
2613,24.1614,15.7914,2.29664,7.86812e+37,37.8959,79,2,798,24.1613,15.791,1.40968,3e+06,1804,0.11,4
2613,24.1614,15.7914,2.29664,7.86812e+37,37.8959,79,2,799,24.1613,15.791,1.52066,3e+06,2168,0.12,4
2621,24.1783,15.792,1.64413,1.22062e+37,37.0866,37,3,746,24.1783,15.7919,0.204803,1.5e+07,1773,0,2
2624,24.1631,15.7919,2.06836,6.0191e+37,37.7795,74,2,735,24.1629,15.7922,1.43625,1e+06,1149,0.15,3
2624,24.1631,15.7919,2.06836,6.0191e+37,37.7795,74,2,747,24.1629,15.7919,0.760823,6e+07,16520,0,3
2624,24.1631,15.7919,2.06836,6.0191e+37,37.7795,74,2,751,24.1627,15.7919,1.45154,1.5e+07,6785,0.06,1
2624,24.1631,15.7919,2.06836,6.0191e+37,37.7795,74,2,752,24.1627,15.7918,1.28804,9e+06,5576,0.48,4
2624,24.1631,15.7919,2.06836,6.0191e+37,37.7795,74,2,755,24.1631,15.7918,0.268231,1e+06,3937,0.15,3
2625,24.1622,15.7919,2.23212,3.37519e+37,37.5283,156,2,706,24.1627,15.7925,3.01204,4e+06,1455,0.1,2
2625,24.1622,15.7919,2.23212,3.37519e+37,37.5283,156,2,717,24.1627,15.7923,2.46163,9e+06,2134,0.27,4
2625,24.1622,15.7919,2.23212,3.37519e+37,37.5283,156,2,732,24.1623,15.7922,1.177,1.3e+07,2378,0,2
2625,24.1622,15.7919,2.23212,3.37519e+37,37.5283,156,2,735,24.1629,15.7922,2.60208,1e+06,1149,0.15,3
2625,24.1622,15.7919,2.23212,3.37519e+37,37.5283,156,2,747,24.1629,15.7919,2.42842,6e+07,16520,0,3
2625,24.1622,15.7919,2.23212,3.37519e+37,37.5283,156,2,751,24.1627,15.7919,1.73786,1.5e+07,6785,0.06,1
2625,24.1622,15.7919,2.23212,3.37519e+37,37.5283,156,2,752,24.1627,15.7918,1.92302,9e+06,5576,0.48,4
2625,24.1622,15.7919,2.23212,3.37519e+37,37.5283,156,2,755,24.1631,15.7918,3.17429,1e+06,3937,0.15,3
2625,24.1622,15.7919,2.23212,3.37519e+37,37.5283,156,2,773,24.1621,15.7916,1.00258,5e+06,681,0.15,3
2625,24.1622,15.7919,2.23212,3.37519e+37,37.5283,156,2,778,24.1629,15.7914,2.9005,1e+08,6679,0.12,2
2633,24.1622,15.7922,2.30063,2.08899e+37,37.3199,94,3,717,24.1627,15.7923,1.9572,9e+06,2134,0.27,4
2633,24.1622,15.7922,2.30063,2.08899e+37,37.3199,94,3,732,24.1623,15.7922,0.38048,1.3e+07,2378,0,2
2640,24.1638,15.7923,2.06615,1.30025e+37,37.114,43.69,3,718,24.1638,15.7923,0.297043,9e+06,3764,0.21,1
2641,24.1643,15.7925,1.92995,5.12691e+36,36.7099,135,4,718,24.1638,15.7923,1.73962,9e+06,3764,0.21,1
2650,24.1511,15.7925,3.72698,3.20291e+37,37.5055,96,3,698,24.1508,15.7928,1.40767,2e+09,213800,0.01,1
2650,24.1511,15.7925,3.72698,3.20291e+37,37.5055,96,3,699,24.1513,15.7928,1.42971,4e+06,2876,0.43,2
2651,24.149,15.7924,3.93963,1.10139e+38,38.0419,44.9624,2,708,24.1489,15.7925,0.518216,3e+06,745.9,0.05,3
2651,24.149,15.7924,3.93963,1.10139e+38,38.0419,44.9624,2,722,24.149,15.7922,0.604341,3e+06,4476,0.26,4
2651,24.149,15.7924,3.93963,1.10139e+38,38.0419,44.9624,2,733,24.1489,15.7922,0.898055,9e+06,2713,0.39,4
2654,24.1622,15.7928,2.31908,6.51206e+36,36.8137,67,4,686,24.1622,15.7931,1.11382,1e+06,1006,0.07,4
2663,24.1822,15.7935,2.06557,3.68028e+37,37.5659,162.083,4,635,24.1823,15.7941,2.27495,2e+09,151100,0,1
2677,24.1823,15.794,2.31399,8.43813e+36,36.9262,63.4667,3,635,24.1823,15.7941,0.337003,2e+09,151100,0,1
2678,24.1491,15.7933,4.04486,7.48809e+37,37.8744,79,2,676,24.1492,15.7931,0.781845,2e+06,471.1,0,4
2678,24.1491,15.7933,4.04486,7.48809e+37,37.8744,79,2,683,24.149,15.7932,0.818498,1e+06,1215,0.12,3
2678,24.1491,15.7933,4.04486,7.48809e+37,37.8744,79,2,684,24.1493,15.7931,1.10843,9e+06,5226,0.22,4
2678,24.1491,15.7933,4.04486,7.48809e+37,37.8744,79,2,685,24.1491,15.7931,0.822045,2e+06,359.4,0,3
2684,24.1629,15.7937,2.30618,1.13887e+37,37.0565,169.971,3,672,24.1627,15.7932,1.95483,8e+06,55520,1.26,1
2684,24.1629,15.7937,2.30618,1.13887e+37,37.0565,169.971,3,673,24.1637,15.7932,3.25699,2e+07,5040,0.26,1
2684,24.1629,15.7937,2.30618,1.13887e+37,37.0565,169.971,3,686,24.1622,15.7931,3.20017,1e+06,1006,0.07,4
2694,24.1498,15.7937,3.93322,4.939e+37,37.6936,51.8924,2,653,24.15,15.7936,0.692123,1.5e+07,3854,0.23,2
2706,24.1741,15.7945,1.93137,7.23902e+36,36.8597,54.86,3,629,24.1744,15.7944,1.10394,1.1e+07,918.5,0.09,1
2715,24.1634,15.7945,2.33739,2.2683e+37,37.3557,65.891,2,613,24.1637,15.7947,1.26566,2e+06,1100,0.05,2
2715,24.1634,15.7945,2.33739,2.2683e+37,37.3557,65.891,2,614,24.1636,15.7947,0.93907,3e+06,1265,0.05,2
2727,24.164,15.795,2.36015,1.39411e+38,38.1443,63,2,591,24.1637,15.7951,1.13033,9e+06,3178,0.09,4
2727,24.164,15.795,2.36015,1.39411e+38,38.1443,63,2,602,24.1639,15.795,0.415741,1e+06,1632,0.24,4
2727,24.164,15.795,2.36015,1.39411e+38,38.1443,63,2,606,24.1637,15.7949,1.22346,1e+06,1279,0.11,4
2727,24.164,15.795,2.36015,1.39411e+38,38.1443,63,2,609,24.164,15.7949,0.460546,1e+06,1598,0.07,2
2727,24.164,15.795,2.36015,1.39411e+38,38.1443,63,2,620,24.164,15.7947,1.23315,2e+06,1628,0.27,1
2748,24.1804,15.796,2.39762,4.50218e+37,37.6534,38.5126,3,563,24.1804,15.796,0.189792,1e+06,1299,0.12,4
2754,24.1645,15.796,2.46674,5.10823e+38,38.7083,94,2,565,24.1645,15.7958,0.803882,1e+06,3236,0.08,4
2754,24.1645,15.796,2.46674,5.10823e+38,38.7083,94,2,566,24.1643,15.7957,1.07027,3e+06,2186,0.25,4
2754,24.1645,15.796,2.46674,5.10823e+38,38.7083,94,2,574,24.1647,15.7957,1.18792,3e+07,3708,0.25,2
2754,24.1645,15.796,2.46674,5.10823e+38,38.7083,94,2,579,24.1642,15.7956,1.89998,8e+06,18920,0.71,1
2776,24.1611,15.7965,2.89081,3.18416e+37,37.503,88,3,524,24.1612,15.7969,1.68295,2e+06,1072,0.32,2
2776,24.1611,15.7965,2.89081,3.18416e+37,37.503,88,3,537,24.1612,15.7965,0.553774,1e+08,23110,0.05,1
2776,24.1611,15.7965,2.89081,3.18416e+37,37.503,88,3,538,24.1612,15.7966,0.813821,3e+06,1216,0,2
2783,24.1658,15.7967,2.40916,8.45742e+36,36.9272,61.0706,1,534,24.1657,15.7967,0.210355,4e+06,2271,0.47,1
2785,24.1654,15.7969,2.53997,2.67794e+37,37.4278,73.2804,3,534,24.1657,15.7967,1.12325,4e+06,2271,0.47,1
2811,24.1612,15.7976,3.02138,3.98401e+37,37.6003,51.8924,3,500,24.1609,15.7974,1.01627,8e+06,1683,0.19,4
2822,24.1667,15.798,2.60156,6.19649e+36,36.7921,101,3,477,24.1672,15.7984,2.09832,9e+06,3650,0.31,1
2823,24.1593,15.798,3.18094,1.30264e+37,37.1148,117.625,3,494,24.1596,15.7977,1.49539,2e+08,6680,0,1
2839,24.1658,15.7985,2.73501,1.67977e+37,37.2253,54,3,471,24.1656,15.7985,0.848933,8e+06,1669,0.38,2
2845,24.1695,15.7987,2.54167,2.29541e+38,38.3609,46,1,463,24.1693,15.7988,0.826663,3e+06,892.7,0.17,4
2845,24.1695,15.7987,2.54167,2.29541e+38,38.3609,46,1,464,24.1694,15.7987,0.551364,5e+06,709,0.07,3
2845,24.1695,15.7987,2.54167,2.29541e+38,38.3609,46,1,466,24.1695,15.7985,0.515703,1e+06,6788,0.33,2
2845,24.1695,15.7987,2.54167,2.29541e+38,38.3609,46,1,467,24.1694,15.7986,0.516408,1e+06,1820,0,4
2845,24.1695,15.7987,2.54167,2.29541e+38,38.3609,46,1,468,24.1694,15.7986,0.424177,2e+06,1189,0.07,4
2847,24.1601,15.7985,3.2325,2.53592e+37,37.4041,31,1,472,24.16,15.7985,0.358544,1e+06,1020,0.03,2
2847,24.1601,15.7985,3.2325,2.53592e+37,37.4041,31,1,473,24.16,15.7984,0.405002,1e+06,917.4,0.08,4
2851,24.1674,15.7987,2.74842,1.65362e+37,37.2184,173,3,477,24.1672,15.7984,1.42305,9e+06,3650,0.31,1
2854,24.1619,15.7987,3.10969,7.11694e+36,36.8523,137,3,451,24.1623,15.799,1.7449,1.5e+07,6805,0.52,4
2856,24.1666,15.7989,2.80041,9.61905e+36,36.9831,190,3,410,24.1669,15.7998,3.23751,4e+06,780.9,0.19,3
2856,24.1666,15.7989,2.80041,9.61905e+36,36.9831,190,3,430,24.1664,15.7994,1.96674,5e+07,6446,0.09,2
2856,24.1666,15.7989,2.80041,9.61905e+36,36.9831,190,3,439,24.1662,15.7993,2.05919,2e+08,17440,0.23,4
2856,24.1666,15.7989,2.80041,9.61905e+36,36.9831,190,3,457,24.1656,15.799,3.44364,3e+06,2963,0.58,1
2856,24.1666,15.7989,2.80041,9.61905e+36,36.9831,190,3,465,24.1661,15.7988,1.5964,5e+07,3670,0.16,2
2856,24.1666,15.7989,2.80041,9.61905e+36,36.9831,190,3,471,24.1656,15.7985,3.82698,8e+06,1669,0.38,2
2856,24.1666,15.7989,2.80041,9.61905e+36,36.9831,190,3,477,24.1672,15.7984,2.96328,9e+06,3650,0.31,1
2876,24.1625,15.7991,3.07363,5.20337e+36,36.7163,61,2,451,24.1623,15.799,0.963161,1.5e+07,6805,0.52,4
2876,24.1625,15.7991,3.07363,5.20337e+36,36.7163,61,2,452,24.1628,15.799,0.974666,3e+08,39110,0,4
2876,24.1625,15.7991,3.07363,5.20337e+36,36.7163,61,2,453,24.1628,15.799,1.20344,2e+08,29700,0.05,2
2880,24.1793,15.7996,2.84249,4.49193e+36,36.6524,182,4,454,24.1787,15.799,2.94802,2e+08,9785,0.07,1
2882,24.1636,15.7993,2.99467,4.26483e+38,38.6299,35.6261,2,433,24.1636,15.7993,0.107707,1e+06,6267,0.09,2
2882,24.1636,15.7993,2.99467,4.26483e+38,38.6299,35.6261,2,434,24.1636,15.7992,0.287179,1e+06,7196,0.09,2
2882,24.1636,15.7993,2.99467,4.26483e+38,38.6299,35.6261,2,435,24.1636,15.7992,0.397219,2e+06,11250,0.3,2
2892,24.1772,15.7998,2.72666,1.76708e+37,37.2473,106,2,419,24.1767,15.7996,1.76119,1e+08,9691,0.26,1
2928,24.1713,15.8003,2.707,1.76876e+37,37.2477,91,3,378,24.1714,15.8005,0.92269,2e+08,8125,0.02,1
2928,24.1713,15.8003,2.707,1.76876e+37,37.2477,91,3,392,24.171,15.8004,1.12406,8e+07,6174,0.1,2
2929,24.1671,15.8002,2.91713,2.1683e+37,37.3361,106,3,349,24.167,15.8008,2.13687,4e+06,4196,0.46,2
2929,24.1671,15.8002,2.91713,2.1683e+37,37.3361,106,3,352,24.1669,15.8007,2.08079,1.5e+07,1711,0,4
2929,24.1671,15.8002,2.91713,2.1683e+37,37.3361,106,3,370,24.1673,15.8007,1.8692,2e+07,4807,0.28,3
2929,24.1671,15.8002,2.91713,2.1683e+37,37.3361,106,3,410,24.1669,15.7998,1.7954,4e+06,780.9,0.19,3
2930,24.1624,15.8001,3.24924,2.12252e+37,37.3269,89,2,384,24.1624,15.8004,1.41474,1.3e+07,6563,0.4,1
2930,24.1624,15.8001,3.24924,2.12252e+37,37.3269,89,2,415,24.1626,15.7996,1.72856,3e+07,5764,0.1,2
2935,24.1682,15.8003,2.9016,2.01044e+37,37.3033,78,2,391,24.1679,15.8004,1.30767,2e+06,9808,0.83,1
2945,24.1718,15.8006,2.79487,3.08129e+37,37.4887,52,2,379,24.1721,15.8005,1.07811,5e+06,4576,0.71,4
2946,24.1654,15.8004,3.16967,3.42341e+37,37.5345,112,2,375,24.1656,15.8006,1.02391,2e+08,6748,0,4
2946,24.1654,15.8004,3.16967,3.42341e+37,37.5345,112,2,382,24.1653,15.8005,0.334075,1.5e+07,8890,0.32,4
2946,24.1654,15.8004,3.16967,3.42341e+37,37.5345,112,2,383,24.1653,15.8004,0.396719,6e+06,5781,0.18,1
2952,24.1633,15.8005,3.33256,8.0471e+36,36.9056,73,3,393,24.1633,15.8003,0.761976,9e+06,1077,0.21,4
2952,24.1633,15.8005,3.33256,8.0471e+36,36.9056,73,3,395,24.1633,15.8003,1.01265,1e+06,1302,0.27,4
2956,24.1625,15.8006,3.37621,1.41434e+37,37.1506,59.5014,3,371,24.1623,15.8006,0.450666,1e+06,1152,0.11,1
2956,24.1625,15.8006,3.37621,1.41434e+37,37.1506,59.5014,3,384,24.1624,15.8004,0.66959,1.3e+07,6563,0.4,1
2965,24.1674,15.8009,3.05211,1.75584e+37,37.2445,63,4,370,24.1673,15.8007,0.930226,2e+07,4807,0.28,3
2966,24.1669,15.8009,3.14177,8.89735e+37,37.9493,49.0145,1,349,24.167,15.8008,0.591064,4e+06,4196,0.46,2
2966,24.1669,15.8009,3.14177,8.89735e+37,37.9493,49.0145,1,350,24.167,15.8009,0.435994,6e+06,1257,0,4
2966,24.1669,15.8009,3.14177,8.89735e+37,37.9493,49.0145,1,351,24.167,15.8008,0.319742,1e+06,1587,0.21,4
2966,24.1669,15.8009,3.14177,8.89735e+37,37.9493,49.0145,1,352,24.1669,15.8007,0.714051,1.5e+07,1711,0,4
2966,24.1669,15.8009,3.14177,8.89735e+37,37.9493,49.0145,1,353,24.1668,15.8008,0.541937,9e+06,4035,0.28,4
2966,24.1669,15.8009,3.14177,8.89735e+37,37.9493,49.0145,1,354,24.1669,15.8008,0.388234,1e+06,939,0.01,4
2973,24.1715,15.8012,3.0775,3.63751e+37,37.5608,99,2,319,24.1719,15.8015,1.8267,1e+08,3899,0.03,4
2974,24.1686,15.8011,3.09204,7.37649e+36,36.8678,166,3,310,24.1685,15.8015,1.70449,4e+07,155600,0.17,2
2986,24.1723,15.8014,3.0072,1.07107e+37,37.0298,146,3,280,24.1726,15.8021,2.92627,3e+07,5158,0.28,1
2986,24.1723,15.8014,3.0072,1.07107e+37,37.0298,146,3,289,24.1726,15.8018,2.05525,1e+08,13090,0.36,2
2986,24.1723,15.8014,3.0072,1.07107e+37,37.0298,146,3,294,24.1729,15.8018,2.58298,3e+07,5421,0.39,3
2986,24.1723,15.8014,3.0072,1.07107e+37,37.0298,146,3,319,24.1719,15.8015,1.206,1e+08,3899,0.03,4
2986,24.1723,15.8014,3.0072,1.07107e+37,37.0298,146,3,322,24.1723,15.8014,0.054982,4e+07,27120,0.19,1
3003,24.1734,15.8018,3.03272,7.23087e+37,37.8592,35.6261,2,283,24.1734,15.802,0.685065,9e+06,2824,0.32,1
3003,24.1734,15.8018,3.03272,7.23087e+37,37.8592,35.6261,2,296,24.1733,15.8018,0.362995,1e+06,1614,0.08,2
3003,24.1734,15.8018,3.03272,7.23087e+37,37.8592,35.6261,2,297,24.1733,15.8017,0.435994,1e+06,2313,0.11,2
3025,24.1727,15.8025,3.19735,2.91627e+37,37.4648,133.255,1,257,24.1732,15.8026,1.96517,1.5e+07,3938,0.32,4
3025,24.1727,15.8025,3.19735,2.91627e+37,37.4648,133.255,1,274,24.1731,15.8022,1.9409,1.5e+07,18780,0.96,4
3025,24.1727,15.8025,3.19735,2.91627e+37,37.4648,133.255,1,280,24.1726,15.8021,1.44634,3e+07,5158,0.28,1
3025,24.1727,15.8025,3.19735,2.91627e+37,37.4648,133.255,1,286,24.1731,15.802,2.37031,8e+07,5198,0.18,4
3025,24.1727,15.8025,3.19735,2.91627e+37,37.4648,133.255,1,288,24.1732,15.802,2.53615,4e+07,4104,0.21,4
3025,24.1727,15.8025,3.19735,2.91627e+37,37.4648,133.255,1,289,24.1726,15.8018,2.40272,1e+08,13090,0.36,2
3025,24.1727,15.8025,3.19735,2.91627e+37,37.4648,133.255,1,294,24.1729,15.8018,2.63776,3e+07,5421,0.39,3
3029,24.1771,15.8027,3.31396,2.50441e+36,36.3987,49.0145,4,253,24.1769,15.8027,0.869472,2e+08,6956,0.02,1
3035,24.1746,15.8029,3.21805,2.05104e+37,37.312,70.7956,3,241,24.1746,15.8029,0.173242,3e+07,2923,0.17,4
3066,24.1731,15.8034,3.34365,1.99722e+37,37.3004,98,1,219,24.1732,15.8034,0.50578,2e+08,15770,0.19,3
3066,24.1731,15.8034,3.34365,1.99722e+37,37.3004,98,1,220,24.1731,15.8034,0.124887,9e+06,2008,0.38,4
3066,24.1731,15.8034,3.34365,1.99722e+37,37.3004,98,1,222,24.173,15.8033,0.299166,2e+07,2608,0.07,1
3074,24.1709,15.8038,3.39575,8.10747e+36,36.9089,100,3,204,24.1712,15.8037,1.16232,8e+06,1317,0.49,3
3081,24.1722,15.804,3.51515,5.13214e+37,37.7103,98,3,178,24.172,15.8045,1.93583,5e+07,4516,0.13,1
3081,24.1722,15.804,3.51515,5.13214e+37,37.7103,98,3,203,24.1723,15.8037,1.02621,1e+06,865.8,0.09,4
3107,24.1763,15.8048,3.60225,7.96608e+38,38.9012,49,1,159,24.1762,15.8047,0.59215,1e+06,3437,0.24,3
3107,24.1763,15.8048,3.60225,7.96608e+38,38.9012,49,1,160,24.1765,15.8048,0.460464,1e+06,3984,0.13,2
3107,24.1763,15.8048,3.60225,7.96608e+38,38.9012,49,1,161,24.1764,15.8048,0.216508,2e+06,4646,0.39,4
3107,24.1763,15.8048,3.60225,7.96608e+38,38.9012,49,1,162,24.1763,15.8046,0.55648,1e+06,11330,0.45,3
